old_url,still_there,moved,new_url,repo_src_id
https://github.com/vmware/pyvcloud,True,True,https://github.com/vmware-archive/pyvcloud,26552706
https://github.com/openela-main/dvd-rw-tools,False,False,,
https://github.com/anaconda/terraform-aws-rds-cluster,False,False,,
https://github.com/vmware/ansible-aws-greengrass,True,True,https://github.com/vmware-archive/ansible-aws-greengrass,123977024
https://github.com/department-of-veterans-affairs/ngl-maryland,False,False,,
https://github.com/vmware/ansible-module-vcloud-director,True,True,https://github.com/vmware-archive/ansible-module-vcloud-director,132650038
https://github.com/vmware/transport-typescript,True,True,https://github.com/vmware-archive/transport-typescript,267477204
https://github.com/pandas-dev/pandas,True,False,https://github.com/pandas-dev/pandas,858127
https://github.com/vmware/bitfusion-with-kubernetes-integration,True,True,https://github.com/vmware-archive/bitfusion-with-kubernetes-integration,311261462
https://github.com/microsoft/entra,False,False,,
https://github.com/cockroachdb/cockroach,True,False,https://github.com/cockroachdb/cockroach,16563587
https://github.com/graalvm/taming-build-time-initialization,False,False,,
https://github.com/enterprise-cmcs/mac-fc-security-hub-visibility-enterprise-jira,False,False,,
https://github.com/lark-parser/lark,True,False,https://github.com/lark-parser/lark,80946973
https://github.com/department-of-veterans-affairs/ngl_new-hampshire,False,False,,
https://github.com/vmware/nerpa,True,True,https://github.com/vmware-archive/nerpa,353534754
https://github.com/npm/ini,True,False,https://github.com/npm/ini,2167680
https://github.com/junk1tm/musttag,True,True,https://github.com/go-simpler/musttag,569462046
https://github.com/department-of-veterans-affairs/ngl_new-mexico,False,False,,
https://github.com/department-of-veterans-affairs/ngl_west-virginia,False,False,,
https://github.com/department-of-veterans-affairs/ngl_south-dakota,False,False,,
https://github.com/department-of-veterans-affairs/ngl-wyoming,False,False,,
https://github.com/department-of-veterans-affairs/ngl-vermont,False,False,,
https://github.com/department-of-veterans-affairs/ngl-washingtondc,False,False,,
https://github.com/azure/dotnet-extensions-experimental,False,False,,
https://github.com/containers/libpod,True,True,https://github.com/containers/podman,109145553
https://github.com/sagold/gson-pointer,True,True,https://github.com/sagold/json-pointer,73638221
https://github.com/department-of-veterans-affairs/lombok-xjc-plugin,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-benefits-gateway-services,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-mock-benefits-gateway-services,False,False,,
https://github.com/department-of-veterans-affairs/health-apis-ids,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-veteran-verification,False,False,,
https://github.com/vmware-archive/vrealize-suite-lifecycle-manager-sdk,True,False,https://github.com/vmware-archive/vrealize-suite-lifecycle-manager-sdk,108947856
https://github.com/longhorn/samba,False,False,,
https://github.com/apcera/gnatsd,True,True,https://github.com/nats-io/nats-server,6443435
https://github.com/socketio/socket.io,True,False,https://github.com/socketio/socket.io,557980
https://github.com/vmware-archive/perl-net-sharepoint-basic,True,False,https://github.com/vmware-archive/perl-net-sharepoint-basic,167426117
https://github.com/sourcegraph/sourcegraph,False,False,,
https://github.com/igraph/igraph.r-universe.dev,True,False,https://github.com/igraph/igraph.r-universe.dev,577731757
https://github.com/vmware-archive/ansible-role-cloud-to-edge-vm,True,False,https://github.com/vmware-archive/ansible-role-cloud-to-edge-vm,154689031
https://github.com/vmware-labs/ui-guided-tours,True,True,https://github.com/vmware-archive/ui-guided-tours,315695320
https://gitlab.com/gitlab-org/gitlab,False,False,,
https://github.com/kkhaike/contextcheck,True,False,https://github.com/kkHAIKE/contextcheck,401315054
https://github.com/apache/logging-flume-morphline,True,False,https://github.com/apache/logging-flume-morphline,615489092
https://github.com/vmware/service-level-indicator-exporter-for-kafka,True,True,https://github.com/vmware-archive/service-level-indicator-exporter-for-kafka,561875767
https://github.com/soulwallet/bundler-server-deprecated,False,False,,
https://github.com/vmware/metadata-reaper-for-kafka,True,True,https://github.com/vmware-archive/metadata-reaper-for-kafka,632487087
https://github.com/splice/sre-exercise,False,False,,
https://github.com/getsentry/answers,False,False,,
https://github.com/vmware-labs/build-inspector,True,True,https://github.com/vmware-archive/build-inspector,585255272
https://github.com/elastic/elasticsearch,True,False,https://github.com/elastic/elasticsearch,507775
https://github.com/dotnet/sdk,True,False,https://github.com/dotnet/sdk,63984307
https://github.com/elastic/kibana,True,False,https://github.com/elastic/kibana,7833168
https://github.com/clean-dependency-project/spring-framework53-fnma,False,False,,
https://github.com/huggingface/terraform-aws-vpc,False,False,,
https://github.com/datadog/datadog-agent,True,False,https://github.com/DataDog/datadog-agent,49970739
https://github.com/canonical/ubuntu-old-fashioned,False,False,,
https://github.com/gnome/gnome-nds-thumbnailer,False,False,,
https://github.com/gnome/at-spi2-atk,False,False,,
https://github.com/canonical/ubuntu-old-fashioned-1,False,False,,
https://github.com/microsoft/powerbi-visuals-utils-onobjectformatting,True,True,https://github.com/microsoft/powerbi-visuals-utils-onobjectutils,731057031
https://github.com/openrewrite/rewrite-kubernetes,False,False,,
https://github.com/openrewrite/rewrite-github-actions,True,False,https://github.com/openrewrite/rewrite-github-actions,390014687
https://github.com/cosmos/cosmos-brand-guide,False,False,,
https://github.com/smallnest/breakdown,False,False,,
https://github.com/smallnest/mping-rs,False,False,,
https://github.com/kiegroup/incubator-kie-tools,False,False,,
https://github.com/vmware/database-stream-processor,True,True,https://github.com/vmware-archive/database-stream-processor,438397086
https://github.com/kiwix/kiwix-android-nightly,False,False,,
https://github.com/npm/inflight,True,True,https://github.com/isaacs/inflight-DEPRECATED-DO-NOT-USE,19442260
https://github.com/hibernate/dtd,False,False,,
https://github.com/aws/aws-sdk-cpp,True,False,https://github.com/aws/aws-sdk-cpp,35440404
https://github.com/vmware/rules_oss_audit,True,True,https://github.com/vmware-archive/rules_oss_audit,420042651
https://github.com/microsoft/regla,False,False,,
https://github.com/sassoftware/edx-platform,False,False,,
https://github.com/sassoftware/rpath-models,False,False,,
https://github.com/kubernetes/website,True,False,https://github.com/kubernetes/website,51478266
https://github.com/sassoftware/ease,False,False,,
https://github.com/sassoftware/jobmaster,False,False,,
https://github.com/sassoftware/xqueue,False,False,,
https://github.com/kubernetes/test-infra,True,False,https://github.com/kubernetes/test-infra,57333709
https://github.com/sassoftware/restaf-uicomponents,False,False,,
https://github.com/sassoftware/quickstart-sas-viya,False,False,,
https://github.com/sassoftware/jobslave,False,False,,
https://github.com/sassoftware/edx-theme,False,False,,
https://github.com/serverless-devs/core,True,False,https://github.com/Serverless-Devs/core,299179746
https://github.com/sassoftware/unravl,False,False,,
https://github.com/sassoftware/bob,False,False,,
https://github.com/sassoftware/appengine,False,False,,
https://github.com/sassoftware/xml_resources,False,False,,
https://github.com/sassoftware/activate,False,False,,
https://github.com/sassoftware/visual-analytics-sdk,False,False,,
https://github.com/sassoftware/vdmml-trials-challenge,False,False,,
https://github.com/sassoftware/quickstart-sas-viya-common,False,False,,
https://github.com/sassoftware/restaf-apiexplorer,False,False,,
https://github.com/sassoftware/quickstart-sas-grid,False,False,,
https://github.com/sassoftware/restaf-graphql-server,False,False,,
https://github.com/vmware/nsx-integration-for-openshift,True,True,https://github.com/vmware-archive/nsx-integration-for-openshift,106504230
https://github.com/sassoftware/iot-esp-and-omnio-integration,False,False,,
https://github.com/sassoftware/iot-load-data-to-cas-using-mas,False,False,,
https://github.com/curiefense/curiefense,False,False,,
https://github.com/desmondsanctity/circe-klinikos,False,False,,
https://github.com/permify/permify-swagger,False,False,,
https://github.com/department-of-veterans-affairs/ngl_north_carolina,False,False,,
https://github.com/department-of-veterans-affairs/ngl_ohio,False,False,,
https://github.com/quantecon/book-networks,False,False,,
https://github.com/hashicorp/learn-terraform-cloud,True,True,https://github.com/hashicorp-education/learn-terraform,464935169
https://github.com/parallel-fs-utils/fio,False,False,,
https://github.com/department-of-veterans-affairs/ngl_oklahoma,False,False,,
https://github.com/worldhealthorganization/ems2-common-services,False,False,,
https://github.com/department-of-veterans-affairs/ngl_west_virginia,False,False,,
https://github.com/aserto-dev/aserto-idp-plugin-aserto,False,False,,
https://github.com/paradigm4/de_rle,False,False,,
https://github.com/bengland2/benchmark-wrapper,False,False,,
https://github.com/streamich/p4-ui,False,False,,
https://github.com/go-chassis/paas-lager,True,True,https://github.com/go-chassis/seclog,117544837
https://github.com/failsafe787/bittyrant,False,False,,
https://github.com/kubevirt/kvm-info-nfd-plugin,False,False,,
https://github.com/intel/tdx-tools,False,False,,
https://github.com/gnome/buoh,False,False,,
https://github.com/vmware-archive/vrops-restapi-samples,True,False,https://github.com/vmware-archive/vrops-restapi-samples,132617673
https://github.com/vmware-archive/date-and-time-pattern-detection,True,False,https://github.com/vmware-archive/date-and-time-pattern-detection,548891532
https://github.com/okd-project/moc,False,False,,
https://github.com/pivotal-cf/docs-aws-services,False,False,,
https://github.com/okd-project/okd-operator-index,False,False,,
https://github.com/pivotal-cf/docs-metrics,False,False,,
https://github.com/pivotal-cf/docs-addon-fim,False,False,,
https://github.com/okd-project/rhel-edge-automation-arch,False,False,,
https://github.com/pivotal-cf/docs-ops-manager,False,False,,
https://github.com/pivotal-cf/docs-vmware-harbor,False,False,,
https://github.com/vmware-archive/clarity-city,True,False,https://github.com/vmware-archive/clarity-city,181727342
https://github.com/pivotal-cf/docs-operating-pas,False,False,,
https://github.com/vmware-archive/image-relocation,True,False,https://github.com/vmware-archive/image-relocation,177621305
https://github.com/department-of-veterans-affairs/connect_vbms,False,False,,
https://github.com/department-of-veterans-affairs/ngl_connecticut,False,False,,
https://github.com/department-of-veterans-affairs/ngl-aug-2015,False,False,,
https://github.com/department-of-veterans-affairs/ngl_new_mexico,False,False,,
https://github.com/department-of-veterans-affairs/caseflow,False,False,,
https://github.com/department-of-veterans-affairs/ngl_kansas,False,False,,
https://github.com/department-of-veterans-affairs/ngl_maine,False,False,,
https://github.com/department-of-veterans-affairs/ngl_montana,False,False,,
https://github.com/department-of-veterans-affairs/ngl_nebraska,False,False,,
https://github.com/department-of-veterans-affairs/ngl_new_hampshire,False,False,,
https://github.com/department-of-veterans-affairs/ngl_new_jersey,False,False,,
https://github.com/vmware-archive/wavefront-plugin-for-jenkins,True,False,https://github.com/vmware-archive/wavefront-plugin-for-jenkins,214388104
https://github.com/vmware-archive/nerpa,True,False,https://github.com/vmware-archive/nerpa,353534754
https://github.com/python/cpython,True,False,https://github.com/python/cpython,81598961
https://github.com/pivotal-cf/docs-mysql-pas,False,False,,
https://github.com/pivotal-cf/docs-spring-cloud-dataflow-k8s,False,False,,
https://github.com/pivotal-cf/docs-build-service,False,False,,
https://github.com/pivotal-cf/docs-csb-gcp,False,False,,
https://github.com/mongodb/terraform-mongodbatlas-modules,False,False,,
https://github.com/department-of-veterans-affairs/ngl-delaware,False,False,,
https://github.com/microsoft/windows-sandbox-utilities,True,True,https://github.com/microsoft/Windows-Sandbox,249845293
https://github.com/grafana/grafana,True,False,https://github.com/grafana/grafana,15111821
https://github.com/hashicorp/terraform-provider-aws,True,False,https://github.com/hashicorp/terraform-provider-aws,93444615
https://github.com/openela-main/dbus-c-,False,False,,
https://github.com/quarkusio/quarkus,True,False,https://github.com/quarkusio/quarkus,139914932
https://github.com/azure/azure-sdk-for-net,True,False,https://github.com/Azure/azure-sdk-for-net,2928944
https://github.com/cmsgov/serverless-iam-helper,True,True,https://github.com/Enterprise-CMCS/serverless-iam-helper,400234949
https://github.com/department-of-veterans-affairs/ngl-kentucky,False,False,,
https://github.com/microsoft/c2pa-content-credentials-validator,False,False,,
https://github.com/microsoft/woodgrove-music,True,False,https://github.com/microsoft/woodgrove-music,687895806
https://github.com/department-of-veterans-affairs/ngl-louisiana,False,False,,
https://github.com/vmware/o11n-plugin-crypto,True,True,https://github.com/vmware-archive/o11n-plugin-crypto,89524221
https://github.com/department-of-veterans-affairs/ngl-massachusetts,False,False,,
https://github.com/graalvm/3rd-parties,False,False,,
https://github.com/openela-main/libsigc-20,False,False,,
https://github.com/vmware/vmware-cloud-director-ui-components,True,True,https://github.com/vmware-archive/vmware-cloud-director-ui-components,224441644
https://github.com/vmware/vmaccel,True,True,https://github.com/vmware-archive/vmaccel,175495462
https://github.com/department-of-veterans-affairs/ngl-minnesota,False,False,,
https://github.com/department-of-veterans-affairs/ngl-mississippi,False,False,,
https://github.com/department-of-veterans-affairs/ngl-montana,False,False,,
https://github.com/vmware/cloud-director-typescript-clients,True,True,https://github.com/vmware-archive/cloud-director-typescript-clients,308584027
https://github.com/department-of-veterans-affairs/ngl-missouri,False,False,,
https://github.com/department-of-veterans-affairs/ngl_new-york,False,False,,
https://github.com/lerna/lerna,True,False,https://github.com/lerna/lerna,47394776
https://github.com/bengland2/ceph-linode,False,False,,
https://github.com/department-of-veterans-affairs/ngl_new-jersey,False,False,,
https://github.com/go-chassis/openlog,True,False,https://github.com/go-chassis/openlog,146725831
https://github.com/fanniemaeopensource/university-of-maryland-bitcamp-2023-challenge,False,False,,
https://github.com/vmware-labs/repository-editor-for-tuf,True,True,https://github.com/vmware-archive/repository-editor-for-tuf,385603049
https://github.com/department-of-veterans-affairs/ngl-texas,False,False,,
https://github.com/department-of-veterans-affairs/ngl_rhode-island,False,False,,
https://github.com/department-of-veterans-affairs/ngl-washington,False,False,,
https://github.com/inspect-js/has-symbols,True,False,https://github.com/inspect-js/has-symbols,68573418
https://github.com/department-of-veterans-affairs/ngl-tennessee,False,False,,
https://github.com/renekroon/ttlcache,True,True,https://github.com/jellydator/ttlcache,27945817
https://github.com/prometheus-operator/prometheus-operator,True,False,https://github.com/prometheus-operator/prometheus-operator,68964263
https://github.com/vmware-labs/api-data-collector,True,True,https://github.com/vmware-archive/api-data-collector,546293444
https://github.com/facebookincubator/create-react-app,True,True,https://github.com/facebook/create-react-app,63537249
https://github.com/department-of-veterans-affairs/caseflow-monitor,False,False,,
https://github.com/broofa/node-mime,True,True,https://github.com/broofa/mime,534940
https://github.com/armosec/go-git-url,True,True,https://github.com/kubescape/go-git-url,481171303
https://github.com/openai/bchess-personal,False,False,,
https://github.com/department-of-veterans-affairs/design-system,True,True,https://github.com/department-of-veterans-affairs/design-system-OLD,103283288
https://github.com/department-of-veterans-affairs/developer-portal,False,False,,
https://github.com/department-of-veterans-affairs/appeals-devops-jenkins,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-vulcan,False,False,,
https://github.com/department-of-veterans-affairs/va.gov-team,True,False,https://github.com/department-of-veterans-affairs/va.gov-team,133843125
https://github.com/department-of-veterans-affairs/health-apis-datamart-synthetic-records,False,False,,
https://github.com/department-of-veterans-affairs/swagger-examples-maven-plugin,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-facilities,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-callculon,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-mock-emis,False,False,,
https://github.com/microsoft/gestures-samples,False,False,,
https://github.com/apache/fury,True,False,https://github.com/apache/fury,633686625
https://github.com/eclipse-ee4j/jsp-api,True,True,https://github.com/jakartaee/pages,144971858
https://github.com/cloudhealth/activerecord-mysql-reconnect,False,False,,
https://github.com/googlei18n/libphonenumber,True,True,https://github.com/google/libphonenumber,27500243
https://github.com/sunpy/sunxspex,True,True,https://github.com/sunpy/sunkit-spex,175066331
https://github.com/dsacms/party-planning-website,False,False,,
https://github.com/greenplum-db/plcontainer,False,False,,
https://github.com/greenplum-db/pivotalr,False,False,,
https://github.com/greenplum-db/gporca,False,False,,
https://github.com/greenplum-db/gp-stream-server-plugin,False,False,,
https://github.com/greenplum-db/gpbackup,False,False,,
https://github.com/greenplum-db/greenplum-release-engineering-libraries,False,False,,
https://github.com/greenplum-db/greenplum-for-kubernetes,False,False,,
https://github.com/greenplum-db/filedump,False,False,,
https://github.com/greenplum-db/pgbouncer,False,False,,
https://github.com/greenplum-db/go-gpdb,False,False,,
https://github.com/greenplum-db/greenplumr,False,False,,
https://github.com/ebay/homereplication,False,False,,
https://github.com/ornl/fdms_poc,False,False,,
https://github.com/alphagov/pay-frontend-with-percy-testing,False,False,,
https://github.com/ray-project/ray,True,False,https://github.com/ray-project/ray,71932349
https://github.com/gnome/libgrss,False,False,,
https://github.com/gnome/grilo-mediaserver2,False,False,,
https://github.com/gnome/libgtkmusic,False,False,,
https://github.com/gnome/gnome-ostree-integration,False,False,,
https://github.com/gnome/chronojump-web,False,False,,
https://github.com/gnome/gst-debugger,False,False,,
https://github.com/gnome/libgfbgraph,False,False,,
https://github.com/gnome/gnome-shell-sass,False,False,,
https://github.com/gsa/odp-tf-google-sql,False,False,,
https://github.com/gsa/odp-forseti-constraint-library,False,False,,
https://github.com/gsa/odp-cf-service-catalog,False,False,,
https://github.com/gsa/odp-tf-gcp-stackdriver,False,False,,
https://github.com/gsa/odp-lqtmtest,False,False,,
https://github.com/gsa/odp-tf-aws-ref-arch-waf-regional,False,False,,
https://github.com/redhat-developer/che-dockerfiles,False,False,,
https://github.com/redhat-developer/che-functional-tests,False,False,,
https://github.com/redhatinsights/snow-service-graph-connector-rh-insights,False,False,,
https://github.com/bengland2/une_stats,False,False,,
https://github.com/bengland2/dpdk-pingpong,False,False,,
https://github.com/bengland2/jetpack,False,False,,
https://github.com/redhat-developer/codeready-workspaces-deprecated,False,False,,
https://github.com/openzipkin-contrib/zipkin-go-opentracing,True,False,https://github.com/openzipkin-contrib/zipkin-go-opentracing,58809526
https://github.com/postmanlabs/open-technologies-docs,False,False,,
https://github.com/fedora-infra/resultsdb-operator,False,False,,
https://github.com/carpentries/docs.carpentries.org,True,False,https://github.com/carpentries/docs.carpentries.org,524199950
https://github.com/department-of-veterans-affairs/ruby_claim_evidence_api,False,False,,
https://github.com/department-of-veterans-affairs/mhv-fhir-phr-mapping,False,False,,
https://github.com/vectordotdev/regex,False,False,,
https://github.com/docker/go,True,False,https://github.com/docker/go,39724995
https://github.com/bbc/matterhorn,False,False,,
https://github.com/bbc/pan-bbc-churn-predictions,False,False,,
https://github.com/bbc/iplayer-web-code-pipeline-prototype,False,False,,
https://github.com/microsoft/dataactivator,False,False,,
https://github.com/microsoft/commercial-marketplace-meters-accelerator,False,False,,
https://github.com/microsoft/adaptivecloudlab-tf,False,False,,
https://github.com/microsoft/woodgrove-vid,False,False,,
https://github.com/microsoft/vscode-azure-agent,False,False,,
https://github.com/kubewarden/gtmpl-rust,False,False,,
https://github.com/octoprint/pre-commit-hooks,False,False,,
https://github.com/confidential-containers/cloud-providers,False,False,,
https://github.com/confidential-containers/peerpod-ctrl,False,False,,
https://github.com/confidential-containers/peerpodconfig-ctrl,False,False,,
https://github.com/kcl-lang/kcl-java,False,False,,
https://github.com/kcl-lang/kcl-js,False,False,,
https://github.com/azure/azure-cosmos-table-python,True,False,https://github.com/Azure/azure-cosmos-table-python,105323559
https://github.com/gsa/edx,False,False,,
https://github.com/open-cluster-management-io/governance-policy-template-sync-archive,False,False,,
https://github.com/open-cluster-management-io/governance-policy-nucleus,False,False,,
https://github.com/gsa/livebooks,False,False,,
https://github.com/microsoft/mcw-app-modernization,False,False,,
https://github.com/microsoft/mcw-building-a-resilient-iaas-architecture,False,False,,
https://github.com/microsoft/mcw-intelligent-analytics,False,False,,
https://github.com/azure/on-demand-capacity-reservation,False,False,,
https://github.com/azure/azureml-snippets,False,False,,
https://github.com/microsoft/mobile-chest-x-ray-analysis,False,False,,
https://github.com/microsoft/intune-powershell-management,False,False,,
https://github.com/keycloak/keycloak-demo,False,False,,
https://github.com/keycloak/keycloak-ui,False,False,,
https://github.com/keycloak/keycloak-rest-api-description,False,False,,
https://github.com/keycloak/keycloak-gh-actionbot,False,False,,
https://github.com/open-telemetry/opentelemetry-collector-contrib,True,False,https://github.com/open-telemetry/opentelemetry-collector-contrib,196414933
https://github.com/jaegertracing/jaeger-lib,True,False,https://github.com/jaegertracing/jaeger-lib,71133899
https://github.com/azure/azure-docs-sdk-dotnet.zh-tw,False,False,,
https://github.com/azure/azure-docs-sdk-dotnet.de-de,False,False,,
https://github.com/azure/azure-docs-sdk-dotnet.ja-jp,False,False,,
https://github.com/azure/azure-docs-sdk-dotnet.nl-nl,False,False,,
https://github.com/azure/azure-docs-sdk-dotnet.es-es,False,False,,
https://github.com/azure/azure-docs-sdk-dotnet.sv-se,False,False,,
https://github.com/azure/cachebrowns,False,False,,
https://github.com/azure/terraform-azure-azureacademy-avd-lab,False,False,,
https://github.com/azure/accelerator-spring-apps,False,False,,
https://github.com/azure/osdu-bicep,False,False,,
https://github.com/azure/gpt_ale,False,False,,
https://github.com/azure/wordpress-on-linux-app-service-plugins,False,False,,
https://github.com/azure/set,False,False,,
https://github.com/microsoft/vcpkg,True,False,https://github.com/microsoft/vcpkg,68312233
https://github.com/microsoft/dscconfiguration.tests,False,False,,
https://github.com/microsoft/dscconfiguration.template,False,False,,
https://github.com/microsoft/msccl-scheduler,True,True,https://github.com/Azure/msccl-scheduler,606945663
https://github.com/microsoft/devazureciv,False,False,,
https://github.com/microsoft/vs-intellicode,False,False,,
https://github.com/microsoft/businesscentralhelloworld.appsource,False,False,,
https://github.com/microsoft/orchestrator,False,False,,
https://github.com/microsoft/mcw-sap-plus-extend-and-innovate-with-data-and-ai,False,False,,
https://github.com/microsoft/mcw-ai-led-business-process-automation,False,False,,
https://github.com/microsoft/brainstorm-fluidframework-m365-azure,False,False,,
https://github.com/microsoft/omnichannel-chat-sdk-samples,False,False,,
https://github.com/microsoft/react-swa-workshop-template,False,False,,
https://github.com/microsoft/demosaicer,False,False,,
https://github.com/microsoft/azure-data-services-go-fast-codebase-es-dlz,False,False,,
https://github.com/microsoft/partnercenter-gdaptransition,False,False,,
https://github.com/microsoft/mcw-building-the-business-migration-case-with-linux-and-oss-db-to-azure,False,False,,
https://github.com/microsoft/mcw-building-the-business-migration-case-with-windows-server-and-sql-server,False,False,,
https://github.com/microsoft/kvs-rc-migration-web-orchestrator,False,False,,
https://github.com/cmsgov/serverless-idempotency-helper,True,True,https://github.com/Enterprise-CMCS/serverless-idempotency-helper,400238896
https://github.com/graalvm/syft,False,False,,
https://github.com/fanniemaeopensource/hackudt-2023,False,False,,
https://github.com/joyent/node-http-signature,True,True,https://github.com/TritonDataCenter/node-http-signature,2048781
https://github.com/department-of-veterans-affairs/ngl_north-carolina,False,False,,
https://github.com/department-of-veterans-affairs/ngl-wisconsin,False,False,,
https://github.com/confluentinc/yum-s3-iam,False,False,,
https://github.com/graalvm/downloads,False,False,,
https://github.com/department-of-veterans-affairs/ngl_north-dakota,False,False,,
https://github.com/department-of-veterans-affairs/ngl-rhode-island,False,False,,
https://github.com/department-of-veterans-affairs/ngl-oregon,False,False,,
https://github.com/department-of-veterans-affairs/ngl-ohio,False,False,,
https://github.com/department-of-veterans-affairs/ngl-oklahoma,False,False,,
https://github.com/department-of-veterans-affairs/ngl-pennsylvania,False,False,,
https://github.com/department-of-veterans-affairs/ngl-utah,False,False,,
https://github.com/department-of-veterans-affairs/ngl-virginia,False,False,,
https://github.com/moby/spdystream,True,False,https://github.com/moby/spdystream,20544129
https://github.com/department-of-veterans-affairs/ngl_south-carolina,False,False,,
https://github.com/department-of-veterans-affairs/ngl_usa-territoties,False,False,,
https://github.com/department-of-veterans-affairs/caseflow-commons,False,False,,
https://github.com/module-federation/core,True,False,https://github.com/module-federation/core,306976345
https://github.com/tannerlinsley/react-query,True,True,https://github.com/TanStack/query,207645083
https://github.com/department-of-veterans-affairs/caseflow-frontend-toolkit,False,False,,
https://github.com/sagold/gson-query,True,True,https://github.com/sagold/json-query,73640351
https://github.com/jdx/go-netrc,True,False,https://github.com/jdx/go-netrc,43020796
https://github.com/dfcreative/color-name,True,True,https://github.com/colorjs/color-name,27038309
https://github.com/isaacs/abbrev-js,True,True,https://github.com/npm/abbrev-js,554893
https://github.com/azure/responsible-ai-hub,False,False,,
https://github.com/department-of-veterans-affairs/health-apis-mock-eligibility-and-enrollment,False,False,,
https://github.com/department-of-veterans-affairs/health-apis-aws-interfaces,False,False,,
https://github.com/department-of-veterans-affairs/health-apis-conformance-unifier,False,False,,
https://github.com/department-of-veterans-affairs/health-apis-community-care-eligibility,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-docserver,False,False,,
https://github.com/alphagov/pay-egress,False,False,,
https://github.com/department-of-veterans-affairs/health-apis-data-query,False,False,,
https://github.com/department-of-veterans-affairs/redacted-public-release-bms-v3-v2.4-iter-4-oct-2019,False,False,,
https://github.com/commaai/agnos,False,False,,
https://github.com/azure/c2pa-rs,False,False,,
https://github.com/department-of-veterans-affairs/redacted-public-release-bms-v4-webb_2_21-build-1-mar-2021,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-oauth-proxy,False,False,,
https://github.com/pivotal/docs-cluster-essentials,False,False,,
https://github.com/warrant-dev/templates,False,False,,
https://github.com/vmware-samples/accessibility-visual-report,True,True,https://github.com/vmware-archive/accessibility-visual-report,433702327
https://github.com/vmware-samples/webassembly-browser-apps,True,True,https://github.com/vmware-archive/webassembly-browser-apps,528728573
https://github.com/willf/bitset,True,True,https://github.com/bits-and-blooms/bitset,1731413
https://github.com/grafana/cognito-idpool-auth,False,False,,
https://github.com/cloudhealth/puppet-rest,False,False,,
https://github.com/department-of-veterans-affairs/lighthouse-maven-starter,False,False,,
https://github.com/department-of-veterans-affairs/safe-settings,False,False,,
https://github.com/scikit-hep/uproot3,True,False,https://github.com/scikit-hep/uproot3,102874853
https://github.com/alphagov/di-ipv-cri-fraud-api,False,False,,
https://github.com/cds-snc/terraform-aws-control_tower_account_factory,False,False,,
https://github.com/vmware-tanzu/buildkit-cli-for-kubectl,True,True,https://github.com/vmware-archive/buildkit-cli-for-kubectl,306426878
https://github.com/pingcap/tidb,True,False,https://github.com/pingcap/tidb,41986369
https://github.com/alphagov/di-ipv-core-tests,False,False,,
https://github.com/alphagov/gdx-vision-prototypes,True,True,https://github.com/alphagov/di-rad-prototypes,566810116
https://github.com/alphagov/test-repo-chris,False,False,,
https://github.com/alphagov/learningtime-jy-sem1,False,False,,
https://github.com/alphagov/di-account-rad,True,True,https://github.com/alphagov/di-report-a-death,655655502
https://github.com/eclipse-ee4j/saaj-api,True,True,https://github.com/jakartaee/saaj-api,146575720
https://github.com/greenplum-db/gp-xerces,False,False,,
https://github.com/greenplum-db/geospatial,False,False,,
https://github.com/greenplum-db/greenplum-db-for-debian,False,False,,
https://github.com/greenplum-db/.github,False,False,,
https://github.com/digitalservicebund/digitalcheck-tool-finder,False,False,,
https://github.com/gnome/seed,False,False,,
https://github.com/gsa/searchgov-docker,False,False,,
https://github.com/gnome/gnome-internet-radio-locator,False,False,,
https://github.com/gnome/perl-gtk2,False,False,,
https://github.com/apache/incubator-horaedb-client-java,True,True,https://github.com/apache/horaedb-client-java,501159254
https://github.com/apache/activemq-artemis-console-plugin,False,False,,
https://github.com/sassoftware/content-sdk,False,False,,
https://github.com/bengland2/touchstone,False,False,,
https://github.com/department-of-veterans-affairs/appeals-consumer,False,False,,
https://github.com/elastic/sast-pov-cloud-on-k8s,False,False,,
https://github.com/vectordotdev/tcp_server,False,False,,
https://github.com/vectordotdev/docusaurus,False,False,,
https://github.com/osohq/zanzibar,False,False,,
https://github.com/osohq/repository-api-oso-authorization,False,False,,
https://github.com/nlnetlabs/draft-koekkoek-dnsop-zone-file-format,False,False,,
https://github.com/dragonflyoss/backend,False,False,,
https://github.com/microsoft/tokenmixers,True,False,https://github.com/microsoft/TokenMixers,459889549
https://github.com/curiefense/curiefense-gitbook,False,False,,
https://github.com/curiefense/media,False,False,,
https://github.com/microsoft/turkana-grid-mapping,False,False,,
https://github.com/keycloak/kcinit,False,False,,
https://github.com/keycloak/keycloak-playground,False,False,,
https://github.com/kcl-lang/kcl-dotnet,False,False,,
https://github.com/kcl-lang/app2kube,False,False,,
https://github.com/kcl-lang/mindwm-gitops-kcl,False,False,,
https://github.com/microsoft/mcw-microservices-architecture,False,False,,
https://github.com/microsoft/mcw-serverless-architecture,False,False,,
